1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
if,you,are,reading,this,please,don't,go,there	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,loved,the,grilled,pizza,reminded,me,of,legit,italian,pizza	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
only,pros,:,large,seating,area/,nice,bar,area/,great,simple,drink,menu/,the,best,brick,oven,pizza,with,homemade,dough	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they,have,a,really,nice,atmosphere	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tonight,i,had,the,elk,filet,specialand,it,sucked	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
after,one,bite,i,was,hooked	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we,ordered,some,old,classics,and,some,new,dishes,after,going,there,a,few,times,and,were,sorely,disappointed,with,everything	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cute,quaint,simple,honest	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,chicken,was,deliciously,seasoned,and,had,the,perfect,fry,on,the,outside,and,moist,chicken,on,the,inside	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,food,was,great,as,always,compliments,to,the,chef	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
special,thanks,to,dylan,t,for,the,recommendation,on,what,to,order,:),all,yummy,for,my,tummy	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awesome,selection,of,beer	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
great,food,and,awesome,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
one,nice,thing,was,that,they,added,gratuity,on,the,bill,since,our,party,was,larger,than,6,or,8,and,they,didn't,expect,more,tip,than,that	,,,,,,,,,,,,,,,,,,,,,,
a,fly,was,in,my,apple,juice,a,fly	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,han,nan,chicken,was,also,very,tasty	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
as,for,the,service,i,thought,it,was,good	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,food,was,barely,lukewarm,so,it,must,have,been,sitting,waiting,for,the,server,to,bring,it,out,to,us	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryan's,bar,is,definitely,one,edinburgh,establishment,i,won't,be,revisiting	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nicest,chinese,restaurant,i've,been,in,a,while	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overall,i,like,there,food,and,the,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they,also,now,serve,indian,naan,bread,with,hummus,and,some,spicy,pine,nut,sauce,that,was,out,of,this,world	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
probably,never,coming,back,and,wouldn't,recommend,it	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friend's,pasta,--,also,bad,he,barely,touched,it	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
try,them,in,the,airport,to,experience,some,tasty,food,and,speedy,friendly,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,love,the,decor,with,the,chinese,calligraphy,wall,paper	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
never,had,anything,to,complain,about,here	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,restaurant,is,very,clean,and,has,a,family,restaurant,feel,to,it	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it,was,way,over,fried	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i'm,not,sure,how,long,we,stood,there,but,it,was,long,enough,for,me,to,begin,to,feel,awkwardly,out,of,place	,,,,,,,,,,,,,,,,,,,,,,,,,,,
when,i,opened,the,sandwich,i,was,impressed,but,not,in,a,good,way	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
will,not,be,back	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
there,was,a,warm,feeling,with,the,service,and,i,felt,like,their,guest,for,a,special,treat	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an,extensive,menu,provides,lots,of,options,for,breakfast	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,always,order,from,the,vegetarian,menu,during,dinner,which,has,a,wide,array,of,options,to,choose,from	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,have,watched,their,prices,inflate,portions,get,smaller,and,management,attitudes,grow,rapidly	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wonderful,lil,tapas,and,the,ambience,made,me,feel,all,warm,and,fuzzy,inside	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,got,to,enjoy,the,seafood,salad,with,a,fabulous,vinegrette	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,wontons,were,thin,not,thick,and,chewy,almost,melt,in,your,mouth	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level,5,spicy,was,perfect,where,spice,didn't,over-whelm,the,soup	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we,were,sat,right,on,time,and,our,server,from,the,get,go,was,fantastic	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main,thing,i,didn't,enjoy,is,that,the,crowd,is,of,older,crowd,around,mid,30s,and,up	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
when,i'm,on,this,side,of,town,this,will,definitely,be,a,spot,i'll,hit,up,again	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,had,to,wait,over,30,minutes,to,get,my,drink,and,longer,to,get,2,arepas	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,is,a,great,place,to,eat	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,jalapeno,bacon,is,soooo,good	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,service,was,poor,and,thats,being,nice	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food,was,good,service,was,good,prices,were,good	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,place,was,not,clean,and,the,food,oh,so,stale	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,chicken,dishes,are,ok,the,beef,is,like,shoe,leather	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
but,the,service,was,beyond,bad	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i'm,so,happy,to,be,"here""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tasted,like,dirt	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
one,of,the,few,places,in,phoenix,that,i,would,definately,go,back,to,again,	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,block,was,amazing	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it's,close,to,my,house,it's,low-key,non-fancy,affordable,prices,good,food	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,both,the,hot,&,sour,&,the,egg,flower,soups,were,absolutely,5,stars	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my,sashimi,was,poor,quality,being,soggy,and,tasteless	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
great,time,-,family,dinner,on,a,sunday,night	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,food,is,not,tasty,at,all,not,to,say,its,"""real",traditional,hunan,"style""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
what,did,bother,me,was,the,slow,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,flair,bartenders,are,absolutely,amazing	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
their,frozen,margaritas,are,way,too,sugary,for,my,taste	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
these,were,so,good,we,ordered,them,twice	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
so,in,a,nutshell:,),the,restaraunt,smells,like,a,combination,of,a,dirty,fish,market,and,a,sewer	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my,girlfriend's,veal,was,very,bad	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unfortunately,it,was,not,good	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,had,a,pretty,satifying,experience	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
join,the,club,and,get,awesome,offers,via,email	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect,for,someone,(me),who,only,likes,beer,ice,cold,or,in,this,case,even,colder	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bland,and,flavorless,is,a,good,way,of,describing,the,barely,tepid,meat	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,chains,which,i'm,no,fan,of,beat,this,place,easily	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,nachos,are,a,must,have	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we,will,not,be,coming,back	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,don't,have,very,many,words,to,say,about,this,place,but,it,does,everything,pretty,well	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,staff,is,super,nice,and,very,quick,even,with,the,crazy,crowds,of,the,downtown,juries,lawyers,and,court,staff	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
great,atmosphere,friendly,and,fast,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
when,i,received,my,pita,it,was,huge,it,did,have,a,lot,of,meat,in,it,so,thumbs,up,there	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
once,your,food,arrives,it's,meh	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paying,$785,for,a,hot,dog,and,fries,that,looks,like,it,came,out,of,a,kid's,meal,at,the,wienerschnitzel,is,not,my,idea,of,a,good,meal	,,,,,,,,,,,,,,,,,,,,,
the,classic,maine,lobster,roll,was,fantastic	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my,brother,in,law,who,works,at,the,mall,ate,here,same,day,and,guess,what,he,was,sick,all,night,too	,,,,,,,,,,,,,,,,,,,,,,,,,,,,
so,good,i,am,going,to,have,to,review,this,place,twice,-,once,hereas,a,tribute,to,the,place,and,once,as,a,tribute,to,an,event,held,here,last,night	,,,,,,,,,,,,,,,,,,
the,chips,and,salsa,were,really,good,the,salsa,was,very,fresh	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,place,is,great	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mediocre,food	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
once,you,get,inside,you'll,be,impressed,with,the,place	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i'm,super,pissd	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and,service,was,super,friendly	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
why,are,these,sad,little,vegetables,so,overcooked	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,place,was,such,a,nice,surprise	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they,were,golden-crispy,and,delicious	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,had,high,hopes,for,this,place,since,the,burgers,are,cooked,over,a,charcoal,grill,but,unfortunately,the,taste,fell,flat,way,flat	,,,,,,,,,,,,,,,,,,,,,,,,,,
i,could,eat,their,bruschetta,all,day,it,is,devine	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
not,a,single,employee,came,out,to,see,if,we,were,ok,or,even,needed,a,water,refill,once,they,finally,served,us,our,food	,,,,,,,,,,,,,,,,,,,,,,,,,
lastly,the,mozzarella,sticks,they,were,the,best,thing,we,ordered	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,first,time,i,ever,came,here,i,had,an,amazing,experience,i,still,tell,people,how,awesome,the,duck,was	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,server,was,very,negligent,of,our,needs,and,made,us,feel,very,unwelcome,i,would,not,suggest,this,place	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,service,was,terrible,though	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,place,is,overpriced,not,consistent,with,their,boba,and,it,really,is,overpriced	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it,was,packed	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,love,this,place	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,can,say,that,the,desserts,were,yummy	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,food,was,terrible	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,seasonal,fruit,was,fresh,white,peach,puree	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
it,kept,getting,worse,and,worse,so,now,i'm,officially,done	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,place,should,honestly,be,blown,up	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
but,i,definitely,would,not,eat,here,again	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do,not,waste,your,money,here	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,love,that,they,put,their,food,in,nice,plastic,containers,as,opposed,to,cramming,it,in,little,paper,takeout,boxes	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,crêpe,was,delicate,and,thin,and,moist	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awful,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
won't,ever,go,here,again	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food,quality,has,been,horrible	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
for,that,price,i,can,think,of,a,few,place,i,would,have,much,rather,gone	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,service,here,is,fair,at,best	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,do,love,sushi,but,i,found,kabuki,to,be,over-priced,over-hip,and,under-services	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do,yourself,a,favor,and,stay,away,from,this,dish	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
very,poor,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no,one,at,the,table,thought,the,food,was,above,average,or,worth,the,wait,that,we,had,for,it	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
best,service,and,food,ever,maria,our,server,was,so,good,and,friendly,she,made,our,day	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they,were,excellent	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,paid,the,bill,but,did,not,tip,because,i,felt,the,server,did,a,terrible,job	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
just,had,lunch,here,and,had,a,great,experience	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,have,never,had,such,bland,food,which,surprised,me,considering,the,article,we,read,focused,so,much,on,their,spices,and,flavor	,,,,,,,,,,,,,,,,,,,,,,,,,,,
food,is,way,overpriced,and,portions,are,fucking,small	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,recently,tried,caballero's,and,i,have,been,back,every,week,since	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
for,40,bucks,a,head,i,really,expect,better,food	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,food,came,out,at,a,good,pace	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,ate,there,twice,on,my,last,visit,and,especially,enjoyed,the,salmon,salad	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,won't,be,back	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we,could,not,believe,how,dirty,the,oysters,were	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,place,deserves,no,stars	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,would,not,recommend,this,place	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in,fact,i'm,going,to,round,up,to,4,stars,just,because,she,was,so,awesome	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to,my,disbelief,each,dish,qualified,as,the,worst,version,of,these,foods,i,have,ever,tasted	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bad,day,or,not,i,have,a,very,low,tolerance,for,rude,customer,service,people,it,is,your,job,to,be,nice,and,polite,wash,dishes,otherwise	,,,,,,,,,,,,,,,,,,,,,,,
the,potatoes,were,great,and,so,was,the,biscuit	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,probably,would,not,go,here,again	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
so,flavorful,and,has,just,the,perfect,amount,of,heat	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,price,is,reasonable,and,the,service,is,great	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,wife,hated,her,meal,(coconut,shrimp),and,our,friends,really,did,not,enjoy,their,meals,either	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my,fella,got,the,huevos,rancheros,and,they,didn't,look,too,appealing	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
went,in,for,happy,hour,great,list,of,wines	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
some,may,say,this,buffet,is,pricey,but,i,think,you,get,what,you,pay,for,and,this,place,you,are,getting,quite,a,lot	,,,,,,,,,,,,,,,,,,,,,,,,,
i,probably,won't,be,coming,back,here	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
worst,food/service,i've,had,in,a,while	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,place,is,pretty,good,nice,little,vibe,in,the,restaurant	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
talk,about,great,customer,service,of,course,we,will,be,back	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot,dishes,are,not,hot,cold,dishes,are,close,to,room,tempi,watched,staff,prepare,food,with,bare,hands,no,gloveseverything,is,deep,fried,in,oil	,,,,,,,,,,,,,,,,,,,,,,,,
i,love,their,fries,and,their,beans	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
always,a,pleasure,dealing,with,him	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
they,have,a,plethora,of,salads,and,sandwiches,and,everything,i've,tried,gets,my,seal,of,approval	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,place,is,awesome,if,you,want,something,light,and,healthy,during,the,summer	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
for,sushi,on,the,strip,this,is,the,place,to,go	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,service,was,great,even,the,manager,came,and,helped,with,our,table	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,feel,of,the,dining,room,was,more,college,cooking,course,than,high,class,dining,and,the,service,was,slow,at,best	,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,started,this,review,with,two,stars,but,i'm,editing,it,to,give,it,only,one	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,is,the,worst,sushi,i,have,ever,eat,besides,costco's	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,in,all,an,excellent,restaurant,highlighted,by,great,service,a,unique,menu,and,a,beautiful,setting	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my,boyfriend,and,i,sat,at,the,bar,and,had,a,completely,delightful,experience	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weird,vibe,from,owners	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
there,was,hardly,any,meat	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i've,had,better,bagels,from,the,grocery,store	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go,to,place,for,gyros	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,love,the,owner/chef,his,one,authentic,japanese,cool,dude	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
now,the,burgers,aren't,as,good,the,pizza,which,used,to,be,amazing,is,doughy,and,flavorless	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,found,a,six,inch,long,piece,of,wire,in,my,salsa	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,service,was,terrible,food,was,mediocre	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we,definately,enjoyed,ourselves	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,ordered,albondigas,soup,-,which,was,just,warm,-,and,tasted,like,tomato,soup,with,frozen,meatballs	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on,three,different,occasions,i,asked,for,well,done,or,medium,well,and,all,three,times,i,got,the,bloodiest,piece,of,meat,on,my,plate	,,,,,,,,,,,,,,,,,,,,,,,,
i,had,about,two,bites,and,refused,to,eat,anymore	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,service,was,extremely,slow	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
after,20,minutes,wait,i,got,a,table	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seriously,killer,hot,chai,latte	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no,allergy,warnings,on,the,menu,and,the,waitress,had,absolutely,no,clue,as,to,which,meals,did,or,did,not,contain,peanuts	,,,,,,,,,,,,,,,,,,,,,,,,,,,
my,boyfriend,tried,the,mediterranean,chicken,salad,and,fell,in,love	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
their,rotating,beers,on,tap,is,also,a,highlight,of,this,place	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pricing,is,a,bit,of,a,concern,at,mellow,mushroom	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
worst,thai,ever	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
if,you,stay,in,vegas,you,must,get,breakfast,here,at,least,once	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,want,to,first,say,our,server,was,great,and,we,had,perfect,service	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,pizza,selections,are,good	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,had,strawberry,tea,which,was,good	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highly,unprofessional,and,rude,to,a,loyal,patron	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overall,a,great,experience	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spend,your,money,elsewhere	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
their,regular,toasted,bread,was,equally,satisfying,with,the,occasional,pats,of,butter,mmmm	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,buffet,at,bellagio,was,far,from,what,i,anticipated	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and,the,drinks,are,weak,people	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-my,order,was,not,correct	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
also,i,feel,like,the,chips,are,bought,not,made,in,house	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
after,the,disappointing,dinner,we,went,elsewhere,for,dessert	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the,chips,and,sals,a,here,is,amazing	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we,won't,be,returning	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this,is,my,new,fav,vegas,buffet,spot	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,seriously,cannot,believe,that,the,owner,has,so,many,unexperienced,employees,that,all,are,running,around,like,chickens,with,their,heads,cut,off	,,,,,,,,,,,,,,,,,,,,,,,,,,
very,very,sad	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,felt,insulted,and,disrespected,how,could,you,talk,and,judge,another,human,being,like,that	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how,can,you,call,yourself,a,steakhouse,if,you,can't,properly,cook,a,steak,i,don't,understand	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i'm,not,impressed,with,the,concept,or,the,food	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
